song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
When You Love Someone,James TW,0.681,0.453,7,-6.09,1,0.0278,0.263,0.0,0.0543,0.348,125.772,audio_features,0TXNKTzawI6VgLoA9UauRp,spotify:track:0TXNKTzawI6VgLoA9UauRp,https://api.spotify.com/v1/tracks/0TXNKTzawI6VgLoA9UauRp,https://api.spotify.com/v1/audio-analysis/0TXNKTzawI6VgLoA9UauRp,216560,4,romance
Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,audio_features,24ySl2hOPGCDcxBxFIqWBu,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu,182200,4,romance
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,audio_features,4evmHXcjt3bTUHD1cvny97,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,197867,4,romance
Feels Like,Gracie Abrams,0.617,0.483,11,-7.359,1,0.0458,0.702,0.000216,0.121,0.176,144.99,audio_features,35IcAVSMsU9qzHfpPbvC8A,spotify:track:35IcAVSMsU9qzHfpPbvC8A,https://api.spotify.com/v1/tracks/35IcAVSMsU9qzHfpPbvC8A,https://api.spotify.com/v1/audio-analysis/35IcAVSMsU9qzHfpPbvC8A,152318,4,romance
UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny, Tainy",0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4,romance
How Long Will I Love You,Ellie Goulding,0.492,0.332,0,-9.282,1,0.0334,0.208,0.00106,0.118,0.134,125.722,audio_features,3X003bO0MMxXEsJJxidiig,spotify:track:3X003bO0MMxXEsJJxidiig,https://api.spotify.com/v1/tracks/3X003bO0MMxXEsJJxidiig,https://api.spotify.com/v1/audio-analysis/3X003bO0MMxXEsJJxidiig,154440,5,romance
Let's Fall in Love for the Night,FINNEAS,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.918,audio_features,6I0KEvFfWszVJiCy5hum4V,spotify:track:6I0KEvFfWszVJiCy5hum4V,https://api.spotify.com/v1/tracks/6I0KEvFfWszVJiCy5hum4V,https://api.spotify.com/v1/audio-analysis/6I0KEvFfWszVJiCy5hum4V,190348,4,romance
Anyone,Justin Bieber,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,audio_features,31qCy5ZaophVA81wtlwLc4,spotify:track:31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/tracks/31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/audio-analysis/31qCy5ZaophVA81wtlwLc4,190779,4,romance
Water Under the Bridge,Adele,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,audio_features,2DRMuw0U0QbkVQxWxdJV3M,spotify:track:2DRMuw0U0QbkVQxWxdJV3M,https://api.spotify.com/v1/tracks/2DRMuw0U0QbkVQxWxdJV3M,https://api.spotify.com/v1/audio-analysis/2DRMuw0U0QbkVQxWxdJV3M,240439,4,romance
I Swear,All-4-One,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,audio_features,4WUnM4KNZ0kjp0CUeoyOnS,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/tracks/4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/audio-analysis/4WUnM4KNZ0kjp0CUeoyOnS,259853,4,romance
How Do You Sleep?,Sam Smith,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,romance
Fallin' All In You,Shawn Mendes,0.853,0.476,8,-6.696,1,0.0361,0.405,0.0,0.111,0.796,92.038,audio_features,5EYBryPOgIEPB7r5QIy6eG,spotify:track:5EYBryPOgIEPB7r5QIy6eG,https://api.spotify.com/v1/tracks/5EYBryPOgIEPB7r5QIy6eG,https://api.spotify.com/v1/audio-analysis/5EYBryPOgIEPB7r5QIy6eG,235747,4,romance
Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,5u1n1kITHCxxp8twBcZxWy,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4,romance
Hurt Somebody,"Noah Kahan, Julia Michaels",0.638,0.51,1,-6.485,1,0.305,0.344,0.0,0.212,0.448,114.576,audio_features,2Zg0aB5oVQlbQE1vzQmIIY,spotify:track:2Zg0aB5oVQlbQE1vzQmIIY,https://api.spotify.com/v1/tracks/2Zg0aB5oVQlbQE1vzQmIIY,https://api.spotify.com/v1/audio-analysis/2Zg0aB5oVQlbQE1vzQmIIY,167107,4,romance
I'll Never Love Again - Film Version,"Lady Gaga, Bradley Cooper",0.451,0.34,7,-7.466,1,0.031,0.763,2.49e-06,0.135,0.221,110.502,audio_features,4A7EkKijzA4ryEoCRWJzdG,spotify:track:4A7EkKijzA4ryEoCRWJzdG,https://api.spotify.com/v1/tracks/4A7EkKijzA4ryEoCRWJzdG,https://api.spotify.com/v1/audio-analysis/4A7EkKijzA4ryEoCRWJzdG,281067,4,romance
Say You Won't Let Go,James Arthur,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,0.483,99.269,audio_features,1Pw5C4N6Fn5E4mGCxmbbVa,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,211240,4,romance
Superman (It's Not Easy),Five For Fighting,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693,4,romance
Beneath Your Beautiful (feat. Emeli Sandé),"Labrinth, Emeli Sandé",0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,audio_features,2EcsgXlxz99UMDSPg5T8RF,spotify:track:2EcsgXlxz99UMDSPg5T8RF,https://api.spotify.com/v1/tracks/2EcsgXlxz99UMDSPg5T8RF,https://api.spotify.com/v1/audio-analysis/2EcsgXlxz99UMDSPg5T8RF,271813,4,romance
You Are The Reason - Duet Version,"Calum Scott, Leona Lewis",0.403,0.356,10,-7.547,1,0.0298,0.382,0.0,0.148,0.151,171.454,audio_features,1x3W8RZxW94lrVGhP95qA6,spotify:track:1x3W8RZxW94lrVGhP95qA6,https://api.spotify.com/v1/tracks/1x3W8RZxW94lrVGhP95qA6,https://api.spotify.com/v1/audio-analysis/1x3W8RZxW94lrVGhP95qA6,190760,3,romance
Too Much To Ask,Niall Horan,0.443,0.533,0,-6.548,1,0.0396,0.371,0.0,0.128,0.201,77.344,audio_features,39jXnbACjiaiTwwhsr5sY5,spotify:track:39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/tracks/39jXnbACjiaiTwwhsr5sY5,https://api.spotify.com/v1/audio-analysis/39jXnbACjiaiTwwhsr5sY5,223044,4,romance
Lost Without You,Freya Ridings,0.386,0.136,6,-9.267,1,0.0458,0.932,0.0,0.0653,0.0976,67.016,audio_features,3cWI6Hj9LQ0MfMuhw9uSMc,spotify:track:3cWI6Hj9LQ0MfMuhw9uSMc,https://api.spotify.com/v1/tracks/3cWI6Hj9LQ0MfMuhw9uSMc,https://api.spotify.com/v1/audio-analysis/3cWI6Hj9LQ0MfMuhw9uSMc,225853,3,romance
Naked,James Arthur,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966,audio_features,7krbSH3rd8lhIZvuzTV3Bl,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl,https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl,234107,4,romance
She's The One,Robbie Williams,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,audio_features,4lO57zZGFcj7vSY4QhfVDq,spotify:track:4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/tracks/4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/audio-analysis/4lO57zZGFcj7vSY4QhfVDq,258027,4,romance
Truly Madly Deeply,Savage Garden,0.599,0.614,0,-6.11,1,0.0357,0.319,4.7e-05,0.129,0.664,168.07,audio_features,2ntpyUU3itxHWcJnOJmVic,spotify:track:2ntpyUU3itxHWcJnOJmVic,https://api.spotify.com/v1/tracks/2ntpyUU3itxHWcJnOJmVic,https://api.spotify.com/v1/audio-analysis/2ntpyUU3itxHWcJnOJmVic,276289,4,romance
i don't want to watch the world end with someone else,Clinton Kane,0.535,0.359,2,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163,audio_features,58qX77t2VWMWcycsh9zKLc,spotify:track:58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/tracks/58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/audio-analysis/58qX77t2VWMWcycsh9zKLc,184505,4,romance
Marry Me,Train,0.461,0.267,0,-8.514,1,0.0278,0.834,2.03e-05,0.107,0.481,87.918,audio_features,2MWOqewf5j0qf2b6S5J6cS,spotify:track:2MWOqewf5j0qf2b6S5J6cS,https://api.spotify.com/v1/tracks/2MWOqewf5j0qf2b6S5J6cS,https://api.spotify.com/v1/audio-analysis/2MWOqewf5j0qf2b6S5J6cS,205453,4,romance
You & Me,James TW,0.714,0.686,11,-6.333,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,audio_features,1bQhZOoXYqjXs7u7rFXo0h,spotify:track:1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/tracks/1bQhZOoXYqjXs7u7rFXo0h,https://api.spotify.com/v1/audio-analysis/1bQhZOoXYqjXs7u7rFXo0h,231653,4,romance
Peer Pressure,"James Bay, Julia Michaels",0.631,0.715,1,-6.083,0,0.0277,0.0299,0.0,0.122,0.42,135.826,audio_features,4RE3vueod5PL48rvHtuu9C,spotify:track:4RE3vueod5PL48rvHtuu9C,https://api.spotify.com/v1/tracks/4RE3vueod5PL48rvHtuu9C,https://api.spotify.com/v1/audio-analysis/4RE3vueod5PL48rvHtuu9C,176827,4,romance
Georgia,Vance Joy,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,audio_features,429EttO8gs0bDo2SQfUNSm,spotify:track:429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/tracks/429EttO8gs0bDo2SQfUNSm,https://api.spotify.com/v1/audio-analysis/429EttO8gs0bDo2SQfUNSm,230507,4,romance
This I Promise You,*NSYNC,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975,audio_features,46n2EGFnPC3tzWCN1Aqe26,spotify:track:46n2EGFnPC3tzWCN1Aqe26,https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26,https://api.spotify.com/v1/audio-analysis/46n2EGFnPC3tzWCN1Aqe26,284760,4,romance
Lie To Me (feat. Julia Michaels),"5 Seconds of Summer, Julia Michaels",0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.771,159.927,audio_features,6GzApXoBQiiAjak3tOQfV3,spotify:track:6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3,149878,4,romance
Break My Heart,Dua Lipa,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,audio_features,1raaNykBg1bDnWENUiglUA,spotify:track:1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/tracks/1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/audio-analysis/1raaNykBg1bDnWENUiglUA,221820,4,romance
Ruin My Life,Zara Larsson,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,audio_features,5tAa8Uaqr4VvA3693mbIhU,spotify:track:5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,190932,4,romance
There's No Way (feat. Julia Michaels),"Lauv, Julia Michaels",0.755,0.625,2,-7.114,1,0.0897,0.49,0.0,0.157,0.374,147.022,audio_features,3F7bhRhNpY4YKrwa4kGeUz,spotify:track:3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/tracks/3F7bhRhNpY4YKrwa4kGeUz,https://api.spotify.com/v1/audio-analysis/3F7bhRhNpY4YKrwa4kGeUz,174861,4,romance
"Fire On Fire - From ""Watership Down""",Sam Smith,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735,4,romance
You're Beautiful,James Blunt,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,5pbajJXEPdcoXQPXoAVR1t,spotify:track:5pbajJXEPdcoXQPXoAVR1t,https://api.spotify.com/v1/tracks/5pbajJXEPdcoXQPXoAVR1t,https://api.spotify.com/v1/audio-analysis/5pbajJXEPdcoXQPXoAVR1t,209493,4,romance
Nobody's Love,Maroon 5,0.485,0.567,1,-6.456,1,0.0388,0.316,0.0,0.0949,0.157,93.676,audio_features,2ST72jD2KVe7f3fbcGyX1b,spotify:track:2ST72jD2KVe7f3fbcGyX1b,https://api.spotify.com/v1/tracks/2ST72jD2KVe7f3fbcGyX1b,https://api.spotify.com/v1/audio-analysis/2ST72jD2KVe7f3fbcGyX1b,211254,4,romance
Collide - Acoustic Version,Howie Day,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,audio_features,5rwq6R0Uq0BngM3rdmCeNg,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg,277000,4,romance
Only Wanna Be With You - Pokémon 25 Version,Post Malone,0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,audio_features,3SawmGBjjq8EOYZJV11cJm,spotify:track:3SawmGBjjq8EOYZJV11cJm,https://api.spotify.com/v1/tracks/3SawmGBjjq8EOYZJV11cJm,https://api.spotify.com/v1/audio-analysis/3SawmGBjjq8EOYZJV11cJm,241360,4,romance
