song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Heroes (we could be),"Alesso, Tove Lo",0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,audio_features,3zU9rdflI65tK4dkkNSp77,spotify:track:3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77,210013,4,upbeat
Hey Brother,Avicii,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4RXpgGM7A4Hg7cFBoH5KyF,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,255093,4,upbeat
Memories (feat. Kid Cudi) - 2021 Remix,"David Guetta, Kid Cudi",0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,audio_features,00000,spotify:track:0,https://api.spotify.com/,https://api.spotify.com/,0,0,upbeat
Your Love (9PM),"ATB, Topic, A7S",0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4,upbeat
Break Free,"Ariana Grande, Zedd",0.686,0.702,7,-5.325,0,0.0455,0.00637,4.46e-05,0.204,0.29,129.948,audio_features,3emCzvUm5FsQnofdNQL73a,spotify:track:3emCzvUm5FsQnofdNQL73a,https://api.spotify.com/v1/tracks/3emCzvUm5FsQnofdNQL73a,https://api.spotify.com/v1/audio-analysis/3emCzvUm5FsQnofdNQL73a,214840,4,upbeat
Paradise (feat. Dermot Kennedy),"MEDUZA, Dermot Kennedy",0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,audio_features,6ft4hAq6yde8jPZY2i5zLr,spotify:track:6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/tracks/6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/audio-analysis/6ft4hAq6yde8jPZY2i5zLr,167903,4,upbeat
Last Friday Night (T.G.I.F.),Katy Perry,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,upbeat
Good Time,"Owl City, Carly Rae Jepsen",0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,1kPpge9JDLpcj15qgrPbYX,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,205933,4,upbeat
We Found Love,"Rihanna, Calvin Harris",0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,audio_features,0U10zFw4GlBacOy9VDGfGL,spotify:track:0U10zFw4GlBacOy9VDGfGL,https://api.spotify.com/v1/tracks/0U10zFw4GlBacOy9VDGfGL,https://api.spotify.com/v1/audio-analysis/0U10zFw4GlBacOy9VDGfGL,215227,4,upbeat
Time of Our Lives,"Pitbull, Ne-Yo",0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,upbeat
Stupid Love,Lady Gaga,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,audio_features,7yBbV2k2S2uhaQc24NF2xt,spotify:track:7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/audio-analysis/7yBbV2k2S2uhaQc24NF2xt,193533,4,upbeat
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,audio_features,2hrUO4drrO63i7FYbCLBl2,spotify:track:2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/tracks/2hrUO4drrO63i7FYbCLBl2,https://api.spotify.com/v1/audio-analysis/2hrUO4drrO63i7FYbCLBl2,251173,4,upbeat
The Nights,Avicii,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4,upbeat
One More Time,Daft Punk,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357,4,upbeat
Hey Ya!,Outkast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4,upbeat
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,6JV2JOEocMgcZxYSZelKcc,spotify:track:6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,236002,4,upbeat
