song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Mercury,Ivan Malik,0.265,0.0104,8,-32.0,1,0.0411,0.992,0.911,0.115,0.115,81.119,audio_features,1DeFsFITQCaI7J881M33W9,spotify:track:1DeFsFITQCaI7J881M33W9,https://api.spotify.com/v1/tracks/1DeFsFITQCaI7J881M33W9,https://api.spotify.com/v1/audio-analysis/1DeFsFITQCaI7J881M33W9,180875,5,relax
Release from silence,Patrick Buote,0.243,0.0101,1,-29.778,1,0.0401,0.976,0.908,0.0981,0.127,172.937,audio_features,2t9Fi5LCyFyha1EfaPqVD9,spotify:track:2t9Fi5LCyFyha1EfaPqVD9,https://api.spotify.com/v1/tracks/2t9Fi5LCyFyha1EfaPqVD9,https://api.spotify.com/v1/audio-analysis/2t9Fi5LCyFyha1EfaPqVD9,137642,4,relax
Printemps,Les Rêveries,0.499,0.0613,3,-23.777,1,0.0471,0.988,0.946,0.112,0.243,75.102,audio_features,5aqsEPDq44asJ3eJDlYq1F,spotify:track:5aqsEPDq44asJ3eJDlYq1F,https://api.spotify.com/v1/tracks/5aqsEPDq44asJ3eJDlYq1F,https://api.spotify.com/v1/audio-analysis/5aqsEPDq44asJ3eJDlYq1F,137425,4,relax
Moondust,Nina Fiadh,0.464,0.0137,7,-27.086,1,0.0496,0.992,0.969,0.105,0.292,102.008,audio_features,3Kd4HLl20kMtG64MrdVJ86,spotify:track:3Kd4HLl20kMtG64MrdVJ86,https://api.spotify.com/v1/tracks/3Kd4HLl20kMtG64MrdVJ86,https://api.spotify.com/v1/audio-analysis/3Kd4HLl20kMtG64MrdVJ86,115566,4,relax
Air from Air,Yasuo Zen,0.538,0.0101,6,-29.191,1,0.0363,0.995,0.942,0.088,0.481,68.322,audio_features,7jUgBIVfc6C2YfFqFmETxz,spotify:track:7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/tracks/7jUgBIVfc6C2YfFqFmETxz,https://api.spotify.com/v1/audio-analysis/7jUgBIVfc6C2YfFqFmETxz,199429,4,relax
Azalea,Chad Hammond,0.351,0.0335,7,-30.558,1,0.033,0.992,0.919,0.087,0.24,94.378,audio_features,0Y8MBkgAK872pVX48wWpL5,spotify:track:0Y8MBkgAK872pVX48wWpL5,https://api.spotify.com/v1/tracks/0Y8MBkgAK872pVX48wWpL5,https://api.spotify.com/v1/audio-analysis/0Y8MBkgAK872pVX48wWpL5,143750,3,relax
Lofoten,Otto Noir,0.292,0.0747,1,-30.565,1,0.04,0.993,0.894,0.106,0.409,87.915,audio_features,3cn7PHrN7FdhOrH2wqPeKe,spotify:track:3cn7PHrN7FdhOrH2wqPeKe,https://api.spotify.com/v1/tracks/3cn7PHrN7FdhOrH2wqPeKe,https://api.spotify.com/v1/audio-analysis/3cn7PHrN7FdhOrH2wqPeKe,161914,4,relax
Liminal ride,Luna Bauer,0.321,0.0269,4,-27.988,1,0.0312,0.989,0.891,0.105,0.193,90.174,audio_features,7zVpXNJWZTx9VFGsASdvDb,spotify:track:7zVpXNJWZTx9VFGsASdvDb,https://api.spotify.com/v1/tracks/7zVpXNJWZTx9VFGsASdvDb,https://api.spotify.com/v1/audio-analysis/7zVpXNJWZTx9VFGsASdvDb,156706,4,relax
Muse,Ina Lawson,0.43,0.00699,10,-27.595,1,0.0447,0.993,0.953,0.105,0.19,76.73,audio_features,3SV20Qhy0Ttd1f8fIZQiUT,spotify:track:3SV20Qhy0Ttd1f8fIZQiUT,https://api.spotify.com/v1/tracks/3SV20Qhy0Ttd1f8fIZQiUT,https://api.spotify.com/v1/audio-analysis/3SV20Qhy0Ttd1f8fIZQiUT,133375,1,relax
Morning Dance,Amine Ayad,0.402,0.0619,8,-23.399,1,0.0361,0.984,0.933,0.111,0.14,65.875,audio_features,73uDJDqIcF5QQWXZ19rH8z,spotify:track:73uDJDqIcF5QQWXZ19rH8z,https://api.spotify.com/v1/tracks/73uDJDqIcF5QQWXZ19rH8z,https://api.spotify.com/v1/audio-analysis/73uDJDqIcF5QQWXZ19rH8z,115124,4,relax
