song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Infinite Sustain,Amaranth Cove,0.529,0.214,6,-19.268,1,0.0315,0.8,0.907,0.109,0.0903,124.069,audio_features,5AciiCKJKTLKRrAPSrKQy5,spotify:track:5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/tracks/5AciiCKJKTLKRrAPSrKQy5,https://api.spotify.com/v1/audio-analysis/5AciiCKJKTLKRrAPSrKQy5,149000,4,focus
mind reader,Haltura Arnadottir,0.513,0.0646,0,-21.471,1,0.0352,0.964,0.828,0.0967,0.135,74.906,audio_features,76aMjXNa94NuHTNC0BFoH8,spotify:track:76aMjXNa94NuHTNC0BFoH8,https://api.spotify.com/v1/tracks/76aMjXNa94NuHTNC0BFoH8,https://api.spotify.com/v1/audio-analysis/76aMjXNa94NuHTNC0BFoH8,169567,4,focus
The End Is The Beginning,Search For Atlantis,0.641,0.0198,11,-20.453,0,0.05,0.921,0.908,0.117,0.248,74.006,audio_features,5Hp8LPFg8DCp5rREjcgswX,spotify:track:5Hp8LPFg8DCp5rREjcgswX,https://api.spotify.com/v1/tracks/5Hp8LPFg8DCp5rREjcgswX,https://api.spotify.com/v1/audio-analysis/5Hp8LPFg8DCp5rREjcgswX,136442,4,focus
Prism,Lifou,0.599,0.105,11,-18.588,0,0.0325,0.986,0.876,0.111,0.185,72.16,audio_features,5cQ5paC2idkxq0dP6bcCbA,spotify:track:5cQ5paC2idkxq0dP6bcCbA,https://api.spotify.com/v1/tracks/5cQ5paC2idkxq0dP6bcCbA,https://api.spotify.com/v1/audio-analysis/5cQ5paC2idkxq0dP6bcCbA,141693,4,focus
In The Distance,Flovia,0.56,0.158,1,-17.596,1,0.0321,0.98,0.879,0.111,0.234,138.093,audio_features,6ukp0t9T7Fsw5h2Rz8HDTV,spotify:track:6ukp0t9T7Fsw5h2Rz8HDTV,https://api.spotify.com/v1/tracks/6ukp0t9T7Fsw5h2Rz8HDTV,https://api.spotify.com/v1/audio-analysis/6ukp0t9T7Fsw5h2Rz8HDTV,119185,4,focus
Desert Sunset,Tranquil Oasis,0.496,0.103,5,-21.476,0,0.035,0.933,0.893,0.111,0.0696,143.55,audio_features,3ECCf01lcaoLsIR9wRkcRO,spotify:track:3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/tracks/3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/audio-analysis/3ECCf01lcaoLsIR9wRkcRO,149708,3,focus
Vision,William Reed,0.247,0.015,11,-22.966,0,0.0352,0.976,0.823,0.103,0.142,35.75,audio_features,4KrmMB7E2oUAebO5TKQWMz,spotify:track:4KrmMB7E2oUAebO5TKQWMz,https://api.spotify.com/v1/tracks/4KrmMB7E2oUAebO5TKQWMz,https://api.spotify.com/v1/audio-analysis/4KrmMB7E2oUAebO5TKQWMz,128240,4,focus
Good deeds,Joy Parade,0.376,0.0199,9,-19.075,1,0.0446,0.987,0.93,0.107,0.136,74.801,audio_features,0vJKNZ7nCKoyXZfqIb9paK,spotify:track:0vJKNZ7nCKoyXZfqIb9paK,https://api.spotify.com/v1/tracks/0vJKNZ7nCKoyXZfqIb9paK,https://api.spotify.com/v1/audio-analysis/0vJKNZ7nCKoyXZfqIb9paK,139419,1,focus
Hovering Above,Auðura,0.517,0.0377,5,-24.575,1,0.034,0.972,0.894,0.109,0.0699,79.983,audio_features,5PousAnbyul3dTZlmGqEs0,spotify:track:5PousAnbyul3dTZlmGqEs0,https://api.spotify.com/v1/tracks/5PousAnbyul3dTZlmGqEs0,https://api.spotify.com/v1/audio-analysis/5PousAnbyul3dTZlmGqEs0,125438,4,focus
pull me in,Sun Of They,0.46,0.188,1,-22.21,0,0.0333,0.944,0.817,0.108,0.075,74.04,audio_features,6Nk81KRPclU0PJmYQeEZyF,spotify:track:6Nk81KRPclU0PJmYQeEZyF,https://api.spotify.com/v1/tracks/6Nk81KRPclU0PJmYQeEZyF,https://api.spotify.com/v1/audio-analysis/6Nk81KRPclU0PJmYQeEZyF,186010,4,focus
Mastermind,Josef Briem,0.587,0.101,6,-19.363,0,0.035,0.895,0.915,0.111,0.167,74.047,audio_features,3lt88w6SiiTWWvG0LYXRjx,spotify:track:3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/tracks/3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/audio-analysis/3lt88w6SiiTWWvG0LYXRjx,178300,4,focus
Bridges,Woven Hearts,0.614,0.109,11,-18.283,0,0.0471,0.913,0.905,0.11,0.158,148.072,audio_features,4ojVtI82vjDG9gBEE29YBb,spotify:track:4ojVtI82vjDG9gBEE29YBb,https://api.spotify.com/v1/tracks/4ojVtI82vjDG9gBEE29YBb,https://api.spotify.com/v1/audio-analysis/4ojVtI82vjDG9gBEE29YBb,165459,4,focus
Afloat,GLADE,0.352,0.153,4,-15.869,1,0.0389,0.989,0.931,0.142,0.191,71.719,audio_features,12cv99jtRwMqsEnRuUYUNL,spotify:track:12cv99jtRwMqsEnRuUYUNL,https://api.spotify.com/v1/tracks/12cv99jtRwMqsEnRuUYUNL,https://api.spotify.com/v1/audio-analysis/12cv99jtRwMqsEnRuUYUNL,159500,1,focus
Dreamshaper,Agnes Lundh,0.5,0.0744,7,-20.888,1,0.0381,0.959,0.93,0.11,0.0828,65.364,audio_features,5N9usiGt4EYV0V6YInEmIR,spotify:track:5N9usiGt4EYV0V6YInEmIR,https://api.spotify.com/v1/tracks/5N9usiGt4EYV0V6YInEmIR,https://api.spotify.com/v1/audio-analysis/5N9usiGt4EYV0V6YInEmIR,163917,3,focus
Spaces,William Reed,0.498,0.119,0,-20.206,1,0.0286,0.874,0.942,0.111,0.0532,74.921,audio_features,72eV4iUZ0MHnx35ARmPwYY,spotify:track:72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/tracks/72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/audio-analysis/72eV4iUZ0MHnx35ARmPwYY,136258,4,focus
Mind over matter,Josef Briem,0.521,0.119,10,-18.879,1,0.0364,0.976,0.878,0.113,0.163,59.008,audio_features,1XTcfJ0PlFW3xSq4kqPxqr,spotify:track:1XTcfJ0PlFW3xSq4kqPxqr,https://api.spotify.com/v1/tracks/1XTcfJ0PlFW3xSq4kqPxqr,https://api.spotify.com/v1/audio-analysis/1XTcfJ0PlFW3xSq4kqPxqr,153878,4,focus
Wish I Knew,Spaced Out Dreams,0.316,0.0899,0,-22.09,1,0.0458,0.864,0.845,0.112,0.0903,73.709,audio_features,753JsxMTj2sSrV3VBUzlmh,spotify:track:753JsxMTj2sSrV3VBUzlmh,https://api.spotify.com/v1/tracks/753JsxMTj2sSrV3VBUzlmh,https://api.spotify.com/v1/audio-analysis/753JsxMTj2sSrV3VBUzlmh,137365,4,focus
Sightings,Agnes Lundh,0.58,0.0541,10,-20.988,0,0.0312,0.978,0.896,0.111,0.208,147.79,audio_features,0cUTNAkzhEjrAmSnp79aIE,spotify:track:0cUTNAkzhEjrAmSnp79aIE,https://api.spotify.com/v1/tracks/0cUTNAkzhEjrAmSnp79aIE,https://api.spotify.com/v1/audio-analysis/0cUTNAkzhEjrAmSnp79aIE,165260,4,focus
Relentless,Silver Falls,0.352,0.074,4,-23.149,0,0.0303,0.98,0.879,0.107,0.116,71.46,audio_features,6b1iYDiid8sZVQzwrF438y,spotify:track:6b1iYDiid8sZVQzwrF438y,https://api.spotify.com/v1/tracks/6b1iYDiid8sZVQzwrF438y,https://api.spotify.com/v1/audio-analysis/6b1iYDiid8sZVQzwrF438y,163831,1,focus
Seeing Sound,San Bernadino 5,0.528,0.103,5,-21.485,1,0.0324,0.838,0.868,0.114,0.0896,84.035,audio_features,1c9EcAZaZwvguJscnojXaR,spotify:track:1c9EcAZaZwvguJscnojXaR,https://api.spotify.com/v1/tracks/1c9EcAZaZwvguJscnojXaR,https://api.spotify.com/v1/audio-analysis/1c9EcAZaZwvguJscnojXaR,124286,4,focus
Infra,Tiger Throws,0.452,0.0314,11,-23.602,0,0.0399,0.911,0.918,0.119,0.0507,78.082,audio_features,7aUZ3tEkoDN8qE6Rl6TfCc,spotify:track:7aUZ3tEkoDN8qE6Rl6TfCc,https://api.spotify.com/v1/tracks/7aUZ3tEkoDN8qE6Rl6TfCc,https://api.spotify.com/v1/audio-analysis/7aUZ3tEkoDN8qE6Rl6TfCc,140525,4,focus
Tide,Nomad Spector,0.599,0.209,1,-19.438,1,0.0374,0.898,0.843,0.112,0.125,139.926,audio_features,2j7uOzdepAtKUnn8VcuNEV,spotify:track:2j7uOzdepAtKUnn8VcuNEV,https://api.spotify.com/v1/tracks/2j7uOzdepAtKUnn8VcuNEV,https://api.spotify.com/v1/audio-analysis/2j7uOzdepAtKUnn8VcuNEV,150718,4,focus
Whispering,Space Access,0.621,0.136,9,-26.077,0,0.0396,0.859,0.906,0.111,0.131,140.068,audio_features,1hWZ0uScuJ6PSeoe2p4sKC,spotify:track:1hWZ0uScuJ6PSeoe2p4sKC,https://api.spotify.com/v1/tracks/1hWZ0uScuJ6PSeoe2p4sKC,https://api.spotify.com/v1/audio-analysis/1hWZ0uScuJ6PSeoe2p4sKC,132500,4,focus
Steady figures,Imber Sun,0.536,0.189,2,-17.024,1,0.0394,0.858,0.897,0.111,0.122,73.964,audio_features,1sGdr8pFBYgx4ZHDLjcH5c,spotify:track:1sGdr8pFBYgx4ZHDLjcH5c,https://api.spotify.com/v1/tracks/1sGdr8pFBYgx4ZHDLjcH5c,https://api.spotify.com/v1/audio-analysis/1sGdr8pFBYgx4ZHDLjcH5c,161316,4,focus
circumstances,Garden Collective,0.594,0.0979,2,-16.918,1,0.0379,0.978,0.931,0.112,0.191,133.627,audio_features,47ibywRXe3EGtaL4ZVhvzL,spotify:track:47ibywRXe3EGtaL4ZVhvzL,https://api.spotify.com/v1/tracks/47ibywRXe3EGtaL4ZVhvzL,https://api.spotify.com/v1/audio-analysis/47ibywRXe3EGtaL4ZVhvzL,192592,4,focus
Echoed Memory,Equanimity Seekers,0.617,0.127,11,-17.301,0,0.0386,0.956,0.707,0.111,0.198,116.099,audio_features,4oNCXU6RZG6qpVDAfZUoEh,spotify:track:4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/tracks/4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/audio-analysis/4oNCXU6RZG6qpVDAfZUoEh,128000,4,focus
Unperturbed,Gate.74,0.653,0.134,4,-19.707,1,0.062,0.836,0.876,0.0908,0.0937,120.033,audio_features,5483XAumUCO44oXXH5lxfg,spotify:track:5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/tracks/5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/audio-analysis/5483XAumUCO44oXXH5lxfg,157681,4,focus
bounce back,Far & Beyond,0.542,0.106,0,-20.175,1,0.0389,0.955,0.947,0.0812,0.141,67.994,audio_features,1rkxyQH6y3qxysbYKo8yyI,spotify:track:1rkxyQH6y3qxysbYKo8yyI,https://api.spotify.com/v1/tracks/1rkxyQH6y3qxysbYKo8yyI,https://api.spotify.com/v1/audio-analysis/1rkxyQH6y3qxysbYKo8yyI,178599,5,focus
Pyramids,Humasnó,0.591,0.0949,6,-15.708,0,0.0462,0.967,0.902,0.103,0.146,136.406,audio_features,1a2BXMnQbjArGITwt3bMD9,spotify:track:1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/tracks/1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/audio-analysis/1a2BXMnQbjArGITwt3bMD9,121765,5,focus
Keep It Together,Naómi Sun,0.605,0.055,10,-22.641,0,0.0313,0.95,0.907,0.113,0.139,74.966,audio_features,5IYnFJVBmhQGGluaHAHZaf,spotify:track:5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/tracks/5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/audio-analysis/5IYnFJVBmhQGGluaHAHZaf,135700,4,focus
Crystals,Sun Of They,0.392,0.194,5,-16.216,0,0.034,0.98,0.91,0.118,0.179,108.663,audio_features,4gAlANEHRk0T04OKXNc9vy,spotify:track:4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/tracks/4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/audio-analysis/4gAlANEHRk0T04OKXNc9vy,182434,4,focus
Daydreams Again,Sisters Of Marks,0.646,0.153,5,-20.776,1,0.0362,0.946,0.821,0.207,0.124,92.699,audio_features,65g63lVQqRCZsqROayNak9,spotify:track:65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/tracks/65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/audio-analysis/65g63lVQqRCZsqROayNak9,165724,4,focus
The inner circle,Dreams Ahead,0.551,0.128,2,-16.382,1,0.0316,0.927,0.937,0.105,0.0828,74.934,audio_features,41ial1TTDNlhaEuzpI5SAk,spotify:track:41ial1TTDNlhaEuzpI5SAk,https://api.spotify.com/v1/tracks/41ial1TTDNlhaEuzpI5SAk,https://api.spotify.com/v1/audio-analysis/41ial1TTDNlhaEuzpI5SAk,184231,4,focus
Distance,Ben Tofft,0.665,0.0654,11,-18.799,0,0.0466,0.963,0.901,0.111,0.299,127.191,audio_features,0fOzbcpxqSgX5KhLwfdGyi,spotify:track:0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/tracks/0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/audio-analysis/0fOzbcpxqSgX5KhLwfdGyi,131519,4,focus
Sounds from Home,Haltura Arnadottir,0.476,0.064,11,-17.377,0,0.0411,0.939,0.872,0.109,0.146,73.825,audio_features,5iFHdi7BB0koNu8t2Ug82n,spotify:track:5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/tracks/5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/audio-analysis/5iFHdi7BB0koNu8t2Ug82n,193417,4,focus
The Narrator,Dance Of Centuries,0.525,0.0856,0,-16.351,1,0.0395,0.976,0.865,0.118,0.121,74.038,audio_features,0RsUZkIIsJAXDzsDa5xz12,spotify:track:0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/tracks/0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/audio-analysis/0RsUZkIIsJAXDzsDa5xz12,150088,4,focus
What You Were Looking For,Broken Legacy,0.756,0.0881,9,-19.834,0,0.0501,0.94,0.911,0.111,0.165,124.082,audio_features,5LdVyywNiR4gqPPM3yqVSR,spotify:track:5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/tracks/5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/audio-analysis/5LdVyywNiR4gqPPM3yqVSR,200235,4,focus
Upside,Wimmel,0.413,0.0324,5,-25.884,1,0.0273,0.922,0.855,0.0946,0.0727,74.943,audio_features,7cEcI3DZiwBrFcF3bAeBuL,spotify:track:7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/tracks/7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/audio-analysis/7cEcI3DZiwBrFcF3bAeBuL,166599,4,focus
