song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Don’t Wake Me Up,"Jonas Blue, Why Don't We",0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,audio_features,3LEgGAl9zLcQWGTp7ptqtQ,spotify:track:3LEgGAl9zLcQWGTp7ptqtQ,https://api.spotify.com/v1/tracks/3LEgGAl9zLcQWGTp7ptqtQ,https://api.spotify.com/v1/audio-analysis/3LEgGAl9zLcQWGTp7ptqtQ,188894,4,happy
These Nights,"Loud Luxury, KIDDO",0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,audio_features,1GL7vwDnPqCnJ2xGNxNLwG,spotify:track:1GL7vwDnPqCnJ2xGNxNLwG,https://api.spotify.com/v1/tracks/1GL7vwDnPqCnJ2xGNxNLwG,https://api.spotify.com/v1/audio-analysis/1GL7vwDnPqCnJ2xGNxNLwG,132417,4,happy
Dancing Feet (feat. DNCE),"Kygo, DNCE",0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,audio_features,4RAR8g8fZNB106ezUurnE0,spotify:track:4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/tracks/4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/audio-analysis/4RAR8g8fZNB106ezUurnE0,215203,4,happy
More Than A Woman - SG's Paradise Edit,"Bee Gees, SG Lewis",0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,audio_features,0L3XCv9i9IHs8cJEVhsJ3J,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/tracks/0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/audio-analysis/0L3XCv9i9IHs8cJEVhsJ3J,357936,4,happy
Stay the Night,"Sigala, Talia Mar",0.636,0.936,7,-2.65,0,0.0729,0.177,0.0,0.0879,0.415,124.034,audio_features,4qtdkdTY1t3RmlmSbWykzR,spotify:track:4qtdkdTY1t3RmlmSbWykzR,https://api.spotify.com/v1/tracks/4qtdkdTY1t3RmlmSbWykzR,https://api.spotify.com/v1/audio-analysis/4qtdkdTY1t3RmlmSbWykzR,171955,4,happy
Can't Get You out of My Head - Peggy Gou’s Midnight Remix,"Kylie Minogue, Peggy Gou",0.687,0.924,9,-7.324,0,0.0361,0.0707,0.228,0.046,0.931,126.018,audio_features,1Rnx52PUuhrLrj306hOZHb,spotify:track:1Rnx52PUuhrLrj306hOZHb,https://api.spotify.com/v1/tracks/1Rnx52PUuhrLrj306hOZHb,https://api.spotify.com/v1/audio-analysis/1Rnx52PUuhrLrj306hOZHb,271240,4,happy
Make Me Feel Good,"Belters Only, Jazzy",0.773,0.74,7,-8.169,0,0.0386,0.0627,0.00183,0.0829,0.504,124.014,audio_features,4CUX44NA1CPEzd0ibMLQsL,spotify:track:4CUX44NA1CPEzd0ibMLQsL,https://api.spotify.com/v1/tracks/4CUX44NA1CPEzd0ibMLQsL,https://api.spotify.com/v1/audio-analysis/4CUX44NA1CPEzd0ibMLQsL,197473,4,happy
Like You Do,"D.O.D, Raphaella",0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015,audio_features,1ap4zdsBydWPSXJqDBqtNL,spotify:track:1ap4zdsBydWPSXJqDBqtNL,https://api.spotify.com/v1/tracks/1ap4zdsBydWPSXJqDBqtNL,https://api.spotify.com/v1/audio-analysis/1ap4zdsBydWPSXJqDBqtNL,152224,4,happy
More Than I Can Say,"GAMPER & DADONI, D.T.E",0.53,0.807,6,-5.348,1,0.147,0.000532,2.75e-06,0.496,0.263,127.991,audio_features,1Kmth9jEjaymopjSRBmtkz,spotify:track:1Kmth9jEjaymopjSRBmtkz,https://api.spotify.com/v1/tracks/1Kmth9jEjaymopjSRBmtkz,https://api.spotify.com/v1/audio-analysis/1Kmth9jEjaymopjSRBmtkz,153197,4,happy
Serotonin Moonbeams,The Blessed Madonna,0.817,0.876,8,-7.485,0,0.046,0.0332,0.199,0.412,0.671,131.022,audio_features,0hJfuyUwtEYMlGgvr3nzz9,spotify:track:0hJfuyUwtEYMlGgvr3nzz9,https://api.spotify.com/v1/tracks/0hJfuyUwtEYMlGgvr3nzz9,https://api.spotify.com/v1/audio-analysis/0hJfuyUwtEYMlGgvr3nzz9,289472,4,happy
Clap Your Hands,Kungs,0.878,0.875,1,-4.923,1,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,audio_features,7g7OshelYRRnOSEMmisJVI,spotify:track:7g7OshelYRRnOSEMmisJVI,https://api.spotify.com/v1/tracks/7g7OshelYRRnOSEMmisJVI,https://api.spotify.com/v1/audio-analysis/7g7OshelYRRnOSEMmisJVI,189880,4,happy
Sun Will Shine,"Robin Schulz, Tom Walker",0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,audio_features,6bp0sJ0l3Ab3ZU0aktsYCf,spotify:track:6bp0sJ0l3Ab3ZU0aktsYCf,https://api.spotify.com/v1/tracks/6bp0sJ0l3Ab3ZU0aktsYCf,https://api.spotify.com/v1/audio-analysis/6bp0sJ0l3Ab3ZU0aktsYCf,201701,4,happy
Run,"Becky Hill, Galantis",0.601,0.879,2,-2.673,0,0.0353,0.0313,0.0,0.0793,0.589,124.013,audio_features,6oYXbji1rn7U6bFuNYekpQ,spotify:track:6oYXbji1rn7U6bFuNYekpQ,https://api.spotify.com/v1/tracks/6oYXbji1rn7U6bFuNYekpQ,https://api.spotify.com/v1/audio-analysis/6oYXbji1rn7U6bFuNYekpQ,188732,4,happy
Better Than This,"John Summit, Parachute Youth",0.673,0.839,9,-6.787,0,0.0373,0.0177,0.416,0.126,0.24,125.03,audio_features,5OLSGox6JVpAyEQuoSYRcs,spotify:track:5OLSGox6JVpAyEQuoSYRcs,https://api.spotify.com/v1/tracks/5OLSGox6JVpAyEQuoSYRcs,https://api.spotify.com/v1/audio-analysis/5OLSGox6JVpAyEQuoSYRcs,188160,4,happy
All You Need Is Love,"Nicky Romero, Jonas Blue, Nico Santos",0.712,0.796,0,-6.325,1,0.0486,0.0422,1.44e-05,0.274,0.605,125.994,audio_features,5yPEJ4UF90Km4KmLl2h4EE,spotify:track:5yPEJ4UF90Km4KmLl2h4EE,https://api.spotify.com/v1/tracks/5yPEJ4UF90Km4KmLl2h4EE,https://api.spotify.com/v1/audio-analysis/5yPEJ4UF90Km4KmLl2h4EE,139927,4,happy
Feels This Good,"Sigala, Mae Muller, Caity Baser, Stefflon Don",0.629,0.917,6,-2.095,0,0.0964,0.0273,0.0,0.521,0.627,124.024,audio_features,1TytykMo9zFzNdRbqTxfep,spotify:track:1TytykMo9zFzNdRbqTxfep,https://api.spotify.com/v1/tracks/1TytykMo9zFzNdRbqTxfep,https://api.spotify.com/v1/audio-analysis/1TytykMo9zFzNdRbqTxfep,190609,4,happy
About Damn Time - Purple Disco Machine Remix,"Lizzo, Purple Disco Machine",0.8,0.771,10,-6.638,0,0.123,0.0531,0.0,0.229,0.886,118.991,audio_features,4WIaDYUIlXsHi4yMF596aI,spotify:track:4WIaDYUIlXsHi4yMF596aI,https://api.spotify.com/v1/tracks/4WIaDYUIlXsHi4yMF596aI,https://api.spotify.com/v1/audio-analysis/4WIaDYUIlXsHi4yMF596aI,218476,4,happy
Shadow,"Syn Cole, Alida",0.786,0.718,0,-6.292,0,0.04,0.00519,0.000977,0.127,0.525,123.951,audio_features,102rhgJ5PEFt62e0PumSF2,spotify:track:102rhgJ5PEFt62e0PumSF2,https://api.spotify.com/v1/tracks/102rhgJ5PEFt62e0PumSF2,https://api.spotify.com/v1/audio-analysis/102rhgJ5PEFt62e0PumSF2,166573,4,happy
What A Life (feat. Stevie Appleton),"John Summit, Guz, Stevie Appleton",0.677,0.732,7,-5.028,0,0.031,0.0113,0.227,0.0978,0.242,126.018,audio_features,587xXusqiMW9gSXkNK8Zxf,spotify:track:587xXusqiMW9gSXkNK8Zxf,https://api.spotify.com/v1/tracks/587xXusqiMW9gSXkNK8Zxf,https://api.spotify.com/v1/audio-analysis/587xXusqiMW9gSXkNK8Zxf,171548,4,happy
Wings (I Won't Let You Down),"Armand Van Helden, Karen Harding",0.692,0.856,1,-2.963,0,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,audio_features,0QZyAYqpbsfnBfZ4vMRSVd,spotify:track:0QZyAYqpbsfnBfZ4vMRSVd,https://api.spotify.com/v1/tracks/0QZyAYqpbsfnBfZ4vMRSVd,https://api.spotify.com/v1/audio-analysis/0QZyAYqpbsfnBfZ4vMRSVd,171905,3,happy
Shackles (Praise You),MALARKEY,0.657,0.816,0,-4.819,0,0.168,0.101,0.0,0.137,0.584,120.092,audio_features,4xWyU0pUsm25vh4v4omUkC,spotify:track:4xWyU0pUsm25vh4v4omUkC,https://api.spotify.com/v1/tracks/4xWyU0pUsm25vh4v4omUkC,https://api.spotify.com/v1/audio-analysis/4xWyU0pUsm25vh4v4omUkC,140018,4,happy
Summer In New York,Sofi Tukker,0.706,0.77,10,-6.224,0,0.0653,0.397,1.84e-05,0.209,0.967,117.075,audio_features,5kyJ6sznnWACqHbw65p34Q,spotify:track:5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/tracks/5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/audio-analysis/5kyJ6sznnWACqHbw65p34Q,158549,4,happy
Million Dollar Bill,"Beyond Chicago, Majestic, Alex Mills",0.785,0.86,7,-5.902,1,0.0368,0.00013,0.179,0.152,0.787,130.013,audio_features,33o5QF5ZEAllqV4jDnRYu7,spotify:track:33o5QF5ZEAllqV4jDnRYu7,https://api.spotify.com/v1/tracks/33o5QF5ZEAllqV4jDnRYu7,https://api.spotify.com/v1/audio-analysis/33o5QF5ZEAllqV4jDnRYu7,173562,4,happy
Set Me Free,D.O.D,0.683,0.977,6,-2.582,0,0.106,0.00372,0.0109,0.166,0.884,129.996,audio_features,5zA3gMIFlgnhNQj39GcTqE,spotify:track:5zA3gMIFlgnhNQj39GcTqE,https://api.spotify.com/v1/tracks/5zA3gMIFlgnhNQj39GcTqE,https://api.spotify.com/v1/audio-analysis/5zA3gMIFlgnhNQj39GcTqE,180639,4,happy
Billie (loving arms),Fred again..,0.648,0.775,5,-4.798,1,0.0694,0.0561,0.0,0.444,0.371,128.072,audio_features,46E2xeKBLrxS8hJ37Gq35G,spotify:track:46E2xeKBLrxS8hJ37Gq35G,https://api.spotify.com/v1/tracks/46E2xeKBLrxS8hJ37Gq35G,https://api.spotify.com/v1/audio-analysis/46E2xeKBLrxS8hJ37Gq35G,217266,4,happy
Eternity,"Timmy Trumpet, KSHMR, Bassjackers",0.591,0.921,11,-5.572,0,0.0656,0.00261,0.00512,0.946,0.436,140.063,audio_features,3aNxfCcd9EohIxKmcQv1zn,spotify:track:3aNxfCcd9EohIxKmcQv1zn,https://api.spotify.com/v1/tracks/3aNxfCcd9EohIxKmcQv1zn,https://api.spotify.com/v1/audio-analysis/3aNxfCcd9EohIxKmcQv1zn,135429,4,happy
Beat Goes On (Rhythm to the Brain),Campbell,0.821,0.781,0,-4.465,1,0.0397,0.00563,0.0191,0.0403,0.434,137.017,audio_features,4iAADGCKIR9GkLGvAHfZUS,spotify:track:4iAADGCKIR9GkLGvAHfZUS,https://api.spotify.com/v1/tracks/4iAADGCKIR9GkLGvAHfZUS,https://api.spotify.com/v1/audio-analysis/4iAADGCKIR9GkLGvAHfZUS,133213,4,happy
Good Feeling (feat. Rhys Lewis),"Bakermat, Rhys Lewis",0.641,0.788,5,-5.817,1,0.05,0.149,0.0,0.0943,0.782,147.947,audio_features,7hmdTvWQgw2p8aG26MIdCO,spotify:track:7hmdTvWQgw2p8aG26MIdCO,https://api.spotify.com/v1/tracks/7hmdTvWQgw2p8aG26MIdCO,https://api.spotify.com/v1/audio-analysis/7hmdTvWQgw2p8aG26MIdCO,214943,4,happy
Next To You (feat. Kane Brown),"Loud Luxury, DVBBS, Kane Brown",0.737,0.837,4,-6.448,0,0.054,0.223,0.0,0.159,0.575,118.998,audio_features,6iZ2inFhxOuHKxOlTwwhZq,spotify:track:6iZ2inFhxOuHKxOlTwwhZq,https://api.spotify.com/v1/tracks/6iZ2inFhxOuHKxOlTwwhZq,https://api.spotify.com/v1/audio-analysis/6iZ2inFhxOuHKxOlTwwhZq,161345,4,happy
Better (feat. Teddy Swims),"MK, BURNS, Teddy Swims",0.624,0.966,6,-3.155,0,0.041,0.0729,4.84e-06,0.181,0.758,124.984,audio_features,5MnmuLgPmsAFkmG5n85cna,spotify:track:5MnmuLgPmsAFkmG5n85cna,https://api.spotify.com/v1/tracks/5MnmuLgPmsAFkmG5n85cna,https://api.spotify.com/v1/audio-analysis/5MnmuLgPmsAFkmG5n85cna,182463,4,happy
Heaven,"Dimitri Vegas & Like Mike, Azteck, Hayley May",0.716,0.853,9,-3.254,0,0.03,0.00812,0.000268,0.154,0.593,124.014,audio_features,6p8uRRGziFLcA3QDvWxEPM,spotify:track:6p8uRRGziFLcA3QDvWxEPM,https://api.spotify.com/v1/tracks/6p8uRRGziFLcA3QDvWxEPM,https://api.spotify.com/v1/audio-analysis/6p8uRRGziFLcA3QDvWxEPM,178294,4,happy
My Feelings For You - Mark Knight Remix,"Avicii, Sebastien Drums, Mark Knight",0.728,0.95,11,-4.216,0,0.0977,0.0055,0.00386,0.33,0.812,124.003,audio_features,2hLczPN5CH5qhc6J4WBJHs,spotify:track:2hLczPN5CH5qhc6J4WBJHs,https://api.spotify.com/v1/tracks/2hLczPN5CH5qhc6J4WBJHs,https://api.spotify.com/v1/audio-analysis/2hLczPN5CH5qhc6J4WBJHs,224516,4,happy
Temptation,"Bakermat, Elise LeGrow",0.831,0.632,1,-5.727,1,0.0421,0.00838,0.00247,0.0962,0.419,120.01,audio_features,67uiBfnqH39zmGWU63NxhS,spotify:track:67uiBfnqH39zmGWU63NxhS,https://api.spotify.com/v1/tracks/67uiBfnqH39zmGWU63NxhS,https://api.spotify.com/v1/audio-analysis/67uiBfnqH39zmGWU63NxhS,192614,4,happy
Anywhere With You,"AFROJACK, Lucas & Steve, DubVision",0.596,0.743,6,-4.149,1,0.0302,0.0696,2.37e-06,0.202,0.531,125.883,audio_features,3wfNiPBrzDwuanE75Ar6pS,spotify:track:3wfNiPBrzDwuanE75Ar6pS,https://api.spotify.com/v1/tracks/3wfNiPBrzDwuanE75Ar6pS,https://api.spotify.com/v1/audio-analysis/3wfNiPBrzDwuanE75Ar6pS,158807,4,happy
Tell Me Something Good,Ewan McVicar,0.812,0.796,8,-10.548,1,0.0356,0.00826,0.921,0.365,0.961,125.976,audio_features,5krhFNgUcYHwXlNPJJYzFM,spotify:track:5krhFNgUcYHwXlNPJJYzFM,https://api.spotify.com/v1/tracks/5krhFNgUcYHwXlNPJJYzFM,https://api.spotify.com/v1/audio-analysis/5krhFNgUcYHwXlNPJJYzFM,249679,4,happy
Stop This Flame - Celeste x MK,"Celeste, MK",0.692,0.846,8,-5.72,1,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,audio_features,3FN7IJMnUMWZXDw08ix3ot,spotify:track:3FN7IJMnUMWZXDw08ix3ot,https://api.spotify.com/v1/tracks/3FN7IJMnUMWZXDw08ix3ot,https://api.spotify.com/v1/audio-analysis/3FN7IJMnUMWZXDw08ix3ot,203947,4,happy
Good Morning (feat. YOU),"Timmy Trumpet, Alle Farben, YOU",0.633,0.901,6,-6.741,1,0.0474,0.00484,0.21,0.357,0.506,130.058,audio_features,2ODIVQXwaezpchs1LGE4CV,spotify:track:2ODIVQXwaezpchs1LGE4CV,https://api.spotify.com/v1/tracks/2ODIVQXwaezpchs1LGE4CV,https://api.spotify.com/v1/audio-analysis/2ODIVQXwaezpchs1LGE4CV,175033,4,happy
Shades Of Love (feat. The Joy),"The Blessed Madonna, The Joy",0.65,0.801,8,-5.624,0,0.0764,0.0257,0.00239,0.0942,0.605,125.008,audio_features,28pQcTJag5xFasUq2fw9PK,spotify:track:28pQcTJag5xFasUq2fw9PK,https://api.spotify.com/v1/tracks/28pQcTJag5xFasUq2fw9PK,https://api.spotify.com/v1/audio-analysis/28pQcTJag5xFasUq2fw9PK,307918,4,happy
Danielle (smile on my face),Fred again..,0.678,0.931,5,-5.813,1,0.0867,0.00159,0.0275,0.091,0.346,130.021,audio_features,2sLVs5iX0osogh4jcsAJkv,spotify:track:2sLVs5iX0osogh4jcsAJkv,https://api.spotify.com/v1/tracks/2sLVs5iX0osogh4jcsAJkv,https://api.spotify.com/v1/audio-analysis/2sLVs5iX0osogh4jcsAJkv,201231,4,happy
Beg for You (feat. Rina Sawayama),"Charli XCX, Rina Sawayama",0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,audio_features,50ZFpw2wS6ERvLmW8TINhq,spotify:track:50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/tracks/50ZFpw2wS6ERvLmW8TINhq,https://api.spotify.com/v1/audio-analysis/50ZFpw2wS6ERvLmW8TINhq,168053,4,happy
Those Eyes,"ARTY, Griff Clawson",0.727,0.822,5,-4.481,0,0.0471,0.0698,0.000175,0.408,0.855,118.092,audio_features,4KqA0GwEKbc96WyfIZn3SV,spotify:track:4KqA0GwEKbc96WyfIZn3SV,https://api.spotify.com/v1/tracks/4KqA0GwEKbc96WyfIZn3SV,https://api.spotify.com/v1/audio-analysis/4KqA0GwEKbc96WyfIZn3SV,162787,4,happy
Coma Cat - Purple Disco Machine Re-Work,"Tensnake, Purple Disco Machine",0.653,0.978,9,-4.868,0,0.0589,0.0151,0.714,0.309,0.756,122.017,audio_features,1BMFet4vUoOgpLYIl3kVMQ,spotify:track:1BMFet4vUoOgpLYIl3kVMQ,https://api.spotify.com/v1/tracks/1BMFet4vUoOgpLYIl3kVMQ,https://api.spotify.com/v1/audio-analysis/1BMFet4vUoOgpLYIl3kVMQ,208545,4,happy
Better Times,"KC Lights, Låpsley",0.567,0.865,2,-5.482,1,0.0674,0.0449,0.0026,0.414,0.509,126.996,audio_features,5PXZlm9dBDA8dBXxle5Da8,spotify:track:5PXZlm9dBDA8dBXxle5Da8,https://api.spotify.com/v1/tracks/5PXZlm9dBDA8dBXxle5Da8,https://api.spotify.com/v1/audio-analysis/5PXZlm9dBDA8dBXxle5Da8,199016,4,happy
Night Feels,AR/CO,0.737,0.682,7,-4.2,0,0.0383,0.0714,0.00916,0.158,0.393,126.028,audio_features,6oELcspL4BONtElLhJfBPI,spotify:track:6oELcspL4BONtElLhJfBPI,https://api.spotify.com/v1/tracks/6oELcspL4BONtElLhJfBPI,https://api.spotify.com/v1/audio-analysis/6oELcspL4BONtElLhJfBPI,171448,4,happy
Burning My Bridges,CLMD,0.853,0.804,7,-4.829,1,0.0497,0.0323,1.54e-06,0.177,0.29,120.03,audio_features,1gRBmiwyf7vRj2MNRvngqQ,spotify:track:1gRBmiwyf7vRj2MNRvngqQ,https://api.spotify.com/v1/tracks/1gRBmiwyf7vRj2MNRvngqQ,https://api.spotify.com/v1/audio-analysis/1gRBmiwyf7vRj2MNRvngqQ,188000,4,happy
Wake Up! (feat. Kaleta),"Purple Disco Machine, Bosq, Kaleta",0.75,0.85,7,-5.925,0,0.0501,0.0451,0.00351,0.559,0.877,122.04,audio_features,7sMYJtxTHZKCDr48rAoA4J,spotify:track:7sMYJtxTHZKCDr48rAoA4J,https://api.spotify.com/v1/tracks/7sMYJtxTHZKCDr48rAoA4J,https://api.spotify.com/v1/audio-analysis/7sMYJtxTHZKCDr48rAoA4J,232745,4,happy
